Link,Fiyat,Konum,İlan no,Son Güncelleme,İlan Durumu,Konut Tipi,Konut Şekli,Oda Sayısı,Banyo Sayısı,Brüt Metrekare,Net Metrekare,Kat Sayısı,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Yakıt Tipi,Tapu Durumu,Eşya Durumu,Yapı Tipi,Yapının Durumu,Kullanım Durumu,Site İçerisinde,Cephe,Depozito,Aidat,Yetkili Ofis
https://www.hepsiemlak.com/bursa-nilufer-dumlupinar-kiralik/daire/129443-70,18.000 TL,Bursa Nilüfer Dumlupınar Mah.,129443-70,19-04-2025,Kiralık,Daire,Daire,2 + 1,1,752 m2,702 m2,5 Katlı,Ara Kat,Sıfır Bina,Yerden Isıtma,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,Sıfır,Boş,,"Güney, Doğu, Batı",15.000 TL,500 TL,Evet
https://www.hepsiemlak.com/bursa-yildirim-maltepe-kiralik/mustakil-ev/122271-312,13.000 TL,Bursa Yıldırım Maltepe Mah.,122271-312,21-05-2025,Kiralık,Müstakil Ev,Müstakil Ev,3 + 1,1,1202 m2,1152 m2,1 Katlı,,30 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,İkinci El,Boş,,Güney,13.000 TL,1 TL,Evet
https://www.hepsiemlak.com/bursa-mustafakemalpasa-tatkavakli-kiralik/daire/150508-84,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/bursa-nilufer-dumlupinar-kiralik/daire/146454-50,15.000 TL,Bursa Nilüfer Dumlupınar Mah.,146454-50,29-04-2025,Kiralık,Daire,Dubleks,3 + 1,2,1202 m2,1002 m2,5 Katlı,5. Kat,9 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,İkinci El,Boş,,,15.000 TL,600 TL,Evet
https://www.hepsiemlak.com/bursa-mudanya-guzelyali-yali-kiralik/daire/87583-837,25.000 TL,Bursa Mudanya Güzelyalı Yalı Mah.,87583-837,04-03-2025,Kiralık,Daire,,3 + 1,2,1302 m2,1202 m2,4 Katlı,1. Kat,45 Yaşında,Kombi,,Kat İrtifakı,,,,,,,50.000 TL,,
https://www.hepsiemlak.com/bursa-inegol-akhisar-kiralik/daire/151885-51,10.000 TL,Bursa İnegöl Akhisar Mah.,151885-51,20-05-2025,Kiralık,Daire,,2 + 1,1,1152 m2,1102 m2,3 Katlı,Bahçe Katı,12 Yaşında,Kombi,,Kat İrtifakı,,,,,,,,,Evet
https://www.hepsiemlak.com/bursa-nilufer-gorukle-kiralik/daire/113442-403,14.500 TL,Bursa Nilüfer Görükle Mah.,113442-403,09-05-2025,Kiralık,Daire,Dubleks,2 + 1,1,802 m2,702 m2,5 Katlı,5. Kat,7 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,İkinci El,Boş,,,,600 TL,Evet
https://www.hepsiemlak.com/bursa-nilufer-gorukle-kiralik/daire/129443-228,20.000 TL,Bursa Nilüfer Görükle Mah.,129443-228,23-04-2025,Kiralık,Daire,Daire,2 + 1,1,902 m2,782 m2,5 Katlı,3. Kat,Sıfır Bina,Yerden Isıtma,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,Sıfır,Boş,,"Güney, Doğu",25.000 TL,1.000 TL,Evet
https://www.hepsiemlak.com/bursa-nilufer-hasanaga-kiralik/daire/31180-11629,18.000 TL,Bursa Nilüfer Hasanağa Mah.,31180-11629,21-05-2025,Kiralık,Daire,Daire,2 + 1,1,932 m2,652 m2,6 Katlı,4. Kat,1 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,Sıfır,Boş,,"Güney, Doğu, Batı",18.000 TL,,Evet
https://www.hepsiemlak.com/bursa-yildirim-karamazak-kiralik/daire/140661-436,13.000 TL,Bursa Yıldırım Karamazak Mah.,140661-436,19-05-2025,Kiralık,Daire,Daire,2 + 1,1,1152 m2,1102 m2,4 Katlı,2. Kat,30 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı,Betonarme,İkinci El,Boş,,Güney,13.000 TL,100 TL,Evet
https://www.hepsiemlak.com/bursa-kestel-esentepe-kiralik/daire/108347-1442,19.000 TL,Bursa Kestel Esentepe Mah.,108347-1442,02-05-2025,Kiralık,Daire,Daire,3 + 1,1,1252 m2,1052 m2,15 Katlı,11. Kat,15 Yaşında,Merkezi (Pay Öl...,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,İkinci El,Boş,,"Güney, Batı",,,Evet
https://www.hepsiemlak.com/bursa-yildirim-davutkadi-kiralik/daire/0-4088845,17.500 TL,Bursa Yıldırım Davutkadı Mah.,0-4088845,21-05-2025,Kiralık,Daire,Daire,2 + 1,2,1202 m2,1102 m2,6 Katlı,4. Kat,19 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,İkinci El,Boş,,"Güney, Doğu",22.500 TL,200 TL,
https://www.hepsiemlak.com/bursa-osmangazi-kukurtlu-kiralik/daire/31180-11717,15.000 TL,Bursa Osmangazi Kükürtlü Mah.,31180-11717,30-04-2025,Kiralık,Daire,Daire,2 + 1,1,1202 m2,1152 m2,4 Katlı,4. Kat,29 Yaşında,Doğalgaz Sobası,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,İkinci El,Boş,Evet,"Güney, Batı",15.000 TL,,Evet
https://www.hepsiemlak.com/bursa-nilufer-cumhuriyet-kiralik/daire/1083-5165,23.000 TL,Bursa Nilüfer Cumhuriyet Mah.,1083-5165,21-05-2025,Kiralık,Daire,Daire,3 + 1,1,1402 m2,1252 m2,5 Katlı,5. Kat,25 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,İkinci El,Boş,Evet,,23.000 TL,800 TL,Evet
https://www.hepsiemlak.com/bursa-yildirim-davutdede-kiralik/daire/155569-26,20.000 TL,Bursa Yıldırım Davutdede Mah.,155569-26,09-05-2025,Kiralık,Daire,Daire,2 + 1,1,1202 m2,1002 m2,6 Katlı,4. Kat,20 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı Değil,,,Mülk Sahibi,,"Kuzey, Güney, Doğu, Batı",20.000 TL,250 TL,Evet
https://www.hepsiemlak.com/bursa-yildirim-musababa-kiralik/daire/90539-241,16.000 TL,Bursa Yıldırım Musababa Mah.,90539-241,28-04-2025,Kiralık,Daire,Ters Dubleks,2 + 1,1,902 m2,852 m2,4 Katlı,1. Kat,10 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,İkinci El,Boş,,"Kuzey, Güney",16.000 TL,50 TL,Evet
https://www.hepsiemlak.com/bursa-nilufer-dumlupinar-kiralik/daire/129443-240,24.000 TL,Bursa Nilüfer Dumlupınar Mah.,129443-240,19-05-2025,Kiralık,Daire,Daire,2 + 1,1,752 m2,602 m2,5 Katlı,Ara Kat,Sıfır Bina,Yerden Isıtma,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,Sıfır,Boş,Evet,,24.500 TL,1.000 TL,Evet
https://www.hepsiemlak.com/bursa-mudanya-bademli-kiralik/mustakil-ev/140326-89,100.000 TL,Bursa Mudanya Bademli Mah.,140326-89,19-05-2025,Kiralık,Müstakil Ev,Müstakil Ev,4 + 1,2,2152 m2,1902 m2,2 Katlı,,25 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,İkinci El,Boş,,"Kuzey, Güney, Doğu, Batı",115.000 TL,100 TL,Evet
https://www.hepsiemlak.com/bursa-gemlik-osmaniye-kiralik/daire/146022-48,22.500 TL,Bursa Gemlik Osmaniye Mah.,146022-48,20-05-2025,Kiralık,Daire,Daire,2 + 0,1,1502 m2,1352 m2,6 Katlı,3. Kat,13 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,İkinci El,Boş,,"Kuzey, Güney, Doğu",22.500 TL,,Evet
https://www.hepsiemlak.com/bursa-nilufer-fethiye-kiralik/daire/6324-597,26.000 TL,Bursa Nilüfer Fethiye Mah.,6324-597,05-05-2025,Kiralık,Daire,Daire,3 + 1,1,1402 m2,1202 m2,5 Katlı,En Üst Kat,20 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,İkinci El,Kiracılı,,Güney,26.000 TL,,Evet
https://www.hepsiemlak.com/bursa-nilufer-gorukle-kiralik/daire/113442-401,11.000 TL,Bursa Nilüfer Görükle Mah.,113442-401,09-05-2025,Kiralık,Daire,Daire,2 + 1,1,602 m2,552 m2,5 Katlı,1. Kat,6 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,İkinci El,Boş,,,,600 TL,Evet
https://www.hepsiemlak.com/bursa-yenisehir-kurtulus-kiralik/daire/0-44574430,20.000 TL,Bursa Yenişehir Kurtuluş Mah.,0-44574430,05-05-2025,Kiralık,Daire,Daire,3 + 1,1,1302 m2,1202 m2,5 Katlı,Yüksek Giriş,10 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,İkinci El,Boş,,Kuzey,20.000 TL,300 TL,
https://www.hepsiemlak.com/bursa-nilufer-gorukle-kiralik/daire/129443-239,15.000 TL,Bursa Nilüfer Görükle Mah.,129443-239,19-05-2025,Kiralık,Daire,Dubleks,1 + 1,1,652 m2,502 m2,7 Katlı,En Üst Kat,5 Yaşında,Yerden Isıtma,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,Sıfır,Boş,"Vizyon Evleri Sitesi (Bursa, Nilüfer, Dumlupınar)",,15.000 TL,1.600 TL,Evet
https://www.hepsiemlak.com/bursa-mudanya-halitpasa-kiralik/daire/58166-240,35.000 TL,Bursa Mudanya Halitpaşa Mah.,58166-240,02-05-2025,Kiralık,Daire,,4 + 1,3,1602 m2,1502 m2,3 Katlı,3. Kat,Sıfır Bina,Yerden Isıtma,,Kat Mülkiyeti,Eşyalı Değil,,,Boş,,"Kuzey, Güney, Batı",,,
https://www.hepsiemlak.com/bursa-nilufer-balkan-kiralik/daire/139028-123,23.000 TL,Bursa Nilüfer Balkan Mah.,139028-123,19-05-2025,Kiralık,Daire,Daire,3 + 1,2,1352 m2,1152 m2,6 Katlı,5. Kat,Sıfır Bina,Yerden Isıtma,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,Sıfır,Boş,Nilüferium Sitesi,"Kuzey, Doğu",23.000 TL,,Evet
https://www.hepsiemlak.com/bursa-nilufer-dumlupinar-kiralik/daire/122961-44,11.000 TL,Bursa Nilüfer Dumlupınar Mah.,122961-44,22-04-2025,Kiralık,Daire,Daire,1 + 1,1,602 m2,502 m2,5 Katlı,Ara Kat,8 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,İkinci El,Boş,,Güney,,,Evet
https://www.hepsiemlak.com/bursa-nilufer-gorukle-kiralik/daire/113442-418,12.000 TL,Bursa Nilüfer Görükle Mah.,113442-418,20-05-2025,Kiralık,Daire,Daire,1 + 1,1,552 m2,502 m2,5 Katlı,5. Kat,12 Yaşında,Merkezi,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,İkinci El,,,,,,Evet
https://www.hepsiemlak.com/bursa-nilufer-konak-kiralik/daire/31180-11540,30.000 TL,Bursa Nilüfer Konak Mah.,31180-11540,22-05-2025,Kiralık,Daire,Daire,3 + 1,2,1502 m2,1382 m2,4 Katlı,3. Kat,19 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,,Betonarme,İkinci El,Boş,,"Güney, Doğu, Batı",,,Evet
https://www.hepsiemlak.com/bursa-mudanya-guzelyali-egitim-kiralik/daire/55805-514,40.000 TL,Bursa Mudanya Güzelyalı Eğitim Mah.,55805-514,17-04-2025,Kiralık,Daire,Daire,3 + 1,2,1262 m2,1152 m2,5 Katlı,Bahçe Katı,12 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,İkinci El,Boş,Burgazpark Park 1 Sitesi,"Güney, Batı",80.000 TL,1.000 TL,Evet
https://www.hepsiemlak.com/bursa-gemlik-orhaniye-kiralik/daire/135581-428,22.000 TL,Bursa Gemlik Orhaniye Mah.,135581-428,07-05-2025,Kiralık,Daire,Daire,3 + 1,1,1302 m2,1252 m2,5 Katlı,3. Kat,28 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı,Betonarme,İkinci El,Boş,,"Kuzey, Güney",22.000 TL,150 TL,Evet
https://www.hepsiemlak.com/bursa-mudanya-mursel-kiralik/villa/154126-1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/bursa-osmangazi-yahsibey-kiralik/daire/0-43419062,17.500 TL,Bursa Osmangazi Yahşibey Mah.,0-43419062,17-03-2025,Kiralık,Daire,Daire,2 + 1,1,1102 m2,1002 m2,7 Katlı,5. Kat,30 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,,Betonarme,İkinci El,Boş,,,20.000 TL,150 TL,
https://www.hepsiemlak.com/bursa-yildirim-kurtoglu-kiralik/daire/117134-106,15.000 TL,Bursa Yıldırım Kurtoğlu Mah.,117134-106,24-03-2025,Kiralık,Daire,Ara Kat Dubleks,1 + 1,1,452 m2,352 m2,6 Katlı,Ara Kat,20 Yaşında,Kombi,Kömür-Odun,Kat Mülkiyeti,Eşyalı,Betonarme,İkinci El,Boş,,Güney,15.000 TL,500 TL,Evet
https://www.hepsiemlak.com/bursa-nilufer-dumlupinar-kiralik/daire/113442-425,15.000 TL,Bursa Nilüfer Dumlupınar Mah.,113442-425,10-05-2025,Kiralık,Daire,Daire,2 + 1,1,602 m2,552 m2,5 Katlı,2. Kat,2 Yaşında,Yerden Isıtma,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,İkinci El,Boş,,,15.500 TL,950 TL,Evet
https://www.hepsiemlak.com/bursa-mudanya-halitpasa-kiralik/daire/147717-126,22.000 TL,Bursa Mudanya Halitpaşa Mah.,147717-126,12-05-2025,Kiralık,Daire,Daire,3 + 1,1,1302 m2,1252 m2,5 Katlı,1. Kat,20 Yaşında,Kombi,Doğalgaz,Kooperatiften H...,Eşyalı Değil,Betonarme,İkinci El,Boş,Asya Kent T Sitesi,"Kuzey, Güney",22.000 TL,1.500 TL,Evet
https://www.hepsiemlak.com/bursa-nilufer-besevler-kiralik/daire/0-44485620,21.000 TL,Bursa Nilüfer Beşevler Mah.,0-44485620,17-04-2025,Kiralık,Daire,Bahçe Dubleksi,2 + 1,2,1102 m2,952 m2,5 Katlı,Bahçe Katı,18 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,İkinci El,Boş,,Güney,21.000 TL,,
https://www.hepsiemlak.com/bursa-nilufer-gorukle-kiralik/daire/113442-421,17.500 TL,Bursa Nilüfer Görükle Mah.,113442-421,16-05-2025,Kiralık,Daire,Daire,2 + 1,1,652 m2,552 m2,6 Katlı,3. Kat,2 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,İkinci El,Boş,,,,,Evet
https://www.hepsiemlak.com/bursa-nilufer-altinsehir-kiralik/villa/94262-967,67.000 TL,Bursa Nilüfer Altınşehir Mah.,94262-967,03-05-2025,Kiralık,Villa,Müstakil Ev,3 + 1,1,2702 m2,2402 m2,2 Katlı,,25 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,İkinci El,Boş,,"Kuzey, Güney, Batı",67.000 TL,,
https://www.hepsiemlak.com/bursa-nilufer-akcalar-kiralik/daire/94806-446,18.500 TL,Bursa Nilüfer Akçalar Mah.,94806-446,01-05-2025,Kiralık,Daire,Bahçe Katı,3 + 1,2,1302 m2,1202 m2,4 Katlı,Bahçe Katı,6 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,,Boş,,,16.500 TL,1.000 TL,Evet
https://www.hepsiemlak.com/bursa-yildirim-emirsultan-kiralik/daire/140661-437,13.000 TL,Bursa Yıldırım Emirsultan Mah.,140661-437,20-05-2025,Kiralık,Daire,Daire,3 + 1,1,1102 m2,1052 m2,5 Katlı,3. Kat,30 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,İkinci El,Boş,,Güney,14.000 TL,100 TL,Evet
https://www.hepsiemlak.com/bursa-yildirim-karamazak-kiralik/daire/106581-900,10.000 TL,Bursa Yıldırım Karamazak Mah.,106581-900,14-05-2025,Kiralık,Daire,,2 + 1,1,852 m2,802 m2,5 Katlı,1. Kat,21 Yaşında,Kombi,,Kat İrtifakı,Eşyalı Değil,,,Boş,,"Doğu, Batı",,,
https://www.hepsiemlak.com/bursa-yildirim-beyazit-kiralik/daire/120619-1236,16.000 TL,Bursa Yıldırım Beyazıt Mah.,120619-1236,20-05-2025,Kiralık,Daire,Müstakil Ev,3 + 1,1,1402 m2,1352 m2,5 Katlı,Kot 2,30 Yaşında,Kombi,Doğalgaz,Müstakil Tapulu,Eşyalı Değil,Betonarme,,Boş,,"Kuzey, Güney",16.000 TL,,Evet
https://www.hepsiemlak.com/bursa-gemlik-kursunlu-kiralik/daire/147717-140,15.000 TL,Bursa Gemlik Kurşunlu Mah.,147717-140,08-04-2025,Kiralık,Daire,Daire,3 + 1,1,1402 m2,1202 m2,2 Katlı,1. Kat,30 Yaşında,Soba,Kömür-Odun,Arsa,Eşyalı Değil,Betonarme,İkinci El,,,,,,
https://www.hepsiemlak.com/bursa-yildirim-karaagac-kiralik/daire/112077-1520,15.000 TL,Bursa Yıldırım Karaağaç Mah.,112077-1520,16-05-2025,Kiralık,Daire,Daire,2 + 1,1,802 m2,752 m2,5 Katlı,3. Kat,35 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,İkinci El,Kiracılı,,Doğu,15.000 TL,,Evet
https://www.hepsiemlak.com/bursa-nilufer-camlica-kiralik/daire/108347-1511,30.000 TL,Bursa Nilüfer Çamlıca Mah.,108347-1511,21-05-2025,Kiralık,Daire,Daire,3 + 1,1,1502 m2,1252 m2,3 Katlı,2. Kat,25 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,İkinci El,Boş,Uzmanlar Sitesi,"Güney, Batı",35.000 TL,,Evet
https://www.hepsiemlak.com/bursa-nilufer-gorukle-kiralik/daire/152396-40,15.000 TL,Bursa Nilüfer Görükle Mah.,152396-40,10-05-2025,Kiralık,Daire,Daire,2 + 1,1,602 m2,502 m2,4 Katlı,2. Kat,8 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,İkinci El,Boş,,,15.000 TL,400 TL,Evet
https://www.hepsiemlak.com/bursa-nilufer-hasanaga-kiralik/daire/31180-11633,15.000 TL,Bursa Nilüfer Hasanağa Mah.,31180-11633,21-05-2025,Kiralık,Daire,Daire,2 + 1,,952 m2,652 m2,6 Katlı,3. Kat,Sıfır Bina,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,Sıfır,Boş,,"Güney, Doğu, Batı",15.000 TL,,Evet
https://www.hepsiemlak.com/bursa-mudanya-guzelyali-egitim-kiralik/villa/46127-3802,75.000 TL,Bursa Mudanya Güzelyalı Eğitim Mah.,46127-3802,27-04-2025,Kiralık,Villa,,4 + 3,3,4402 m2,4202 m2,4 Katlı,,16 Yaşında,Kombi,,Kat Mülkiyeti,Eşyalı,,,Boş,,"Kuzey, Güney, Doğu, Batı",,200 TL,
https://www.hepsiemlak.com/bursa-yildirim-umurbey-kiralik/daire/155826-25,17.000 TL,Bursa Yıldırım Umurbey Mah.,155826-25,02-05-2025,Kiralık,Daire,,3 + 1,1,1252 m2,1152 m2,6 Katlı,5. Kat,30 Yaşında,Merkezi,,Kat Mülkiyeti,,,İkinci El,Boş,,,20.000 TL,10 TL,Evet
https://www.hepsiemlak.com/bursa-osmangazi-hocaalizade-kiralik/daire/9874-845,16.000 TL,Bursa Osmangazi Hocaalizade Mah.,9874-845,17-05-2025,Kiralık,Daire,Daire,1 + 2,1,1002 m2,852 m2,3 Katlı,En Üst Kat,40 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı,Betonarme,,Boş,,Doğu,32.000 TL,,Evet
https://www.hepsiemlak.com/bursa-mudanya-guzelyali-siteler-kiralik/daire/54545-1046,18.000 TL,Bursa Mudanya Güzelyalı Siteler Mah.,54545-1046,20-05-2025,Kiralık,Daire,Daire,3 + 1,1,1402 m2,1252 m2,5 Katlı,1. Kat,25 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,,Betonarme,,,Evet,,20.000 TL,150 TL,
https://www.hepsiemlak.com/bursa-inegol-mahmudiye-kiralik/daire/0-44574809,17.500 TL,Bursa İnegöl Mahmudiye Mah.,0-44574809,05-05-2025,Kiralık,Daire,Daire,3 + 1,1,1002 m2,902 m2,1 Katlı,Giriş Katı,11 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,İkinci El,Boş,,,17.500 TL,,
https://www.hepsiemlak.com/bursa-mudanya-mutareke-kiralik/daire/96180-3,25.000 TL,Bursa Mudanya Mütareke Mah.,96180-3,30-04-2025,Kiralık,Daire,Daire,3 + 1,1,1202 m2,1102 m2,5 Katlı,Kot 2,26 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı,Taş Bina,İkinci El,Boş,,"Kuzey, Güney, Doğu, Batı",30.000 TL,250 TL,Evet
https://www.hepsiemlak.com/bursa-nilufer-cumhuriyet-kiralik/daire/87583-824,25.000 TL,Bursa Nilüfer Cumhuriyet Mah.,87583-824,04-03-2025,Kiralık,Daire,,3 + 1,1,1302 m2,1202 m2,5 Katlı,2. Kat,27 Yaşında,Kombi,,Kat Mülkiyeti,,,,,,,50.000 TL,,
https://www.hepsiemlak.com/bursa-inegol-osmaniye-kiralik/daire/118048-281,23.000 TL,Bursa İnegöl Osmaniye Mah.,118048-281,22-05-2025,Kiralık,Daire,Daire,2 + 1,1,1052 m2,1002 m2,5 Katlı,Ara Kat,30 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,İkinci El,Boş,,Güney,25.000 TL,500 TL,Evet
https://www.hepsiemlak.com/bursa-nilufer-kizilcikli-kiralik/daire/126281-356,20.000 TL,Bursa Nilüfer Kızılcıklı Mah.,126281-356,14-05-2025,Kiralık,Daire,Daire,3 + 1,2,1272 m2,1002 m2,9 Katlı,4. Kat,Sıfır Bina,Yerden Isıtma,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,,Boş,Evet,"Güney, Batı",20.000 TL,2.050 TL,Evet
https://www.hepsiemlak.com/bursa-nilufer-kayapa-kiralik/daire/144278-90,21.000 TL,Bursa Nilüfer Kayapa Mah.,144278-90,07-04-2025,Kiralık,Daire,Daire,3 + 1,2,1702 m2,1502 m2,8 Katlı,Ara Kat,5 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,Sıfır,Boş,,Doğu,21.000 TL,500 TL,Evet
https://www.hepsiemlak.com/bursa-nilufer-cumhuriyet-kiralik/daire/19374-1913,24.000 TL,Bursa Nilüfer Cumhuriyet Mah.,19374-1913,12-05-2025,Kiralık,Daire,Daire,4 + 1,1,1802 m2,1402 m2,5 Katlı,1. Kat,28 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,İkinci El,Boş,Şahin Sitesi,Güney,26.000 TL,1.000 TL,Evet
https://www.hepsiemlak.com/bursa-mudanya-yeni-kiralik/daire/153448-33,20.000 TL,Bursa Mudanya Yeni Mah.,153448-33,21-05-2025,Kiralık,Daire,Daire,3 + 1,2,1702 m2,1452 m2,4 Katlı,4. Kat,35 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı Değil,Betonarme,İkinci El,Boş,,,20.000 TL,200 TL,Evet
https://www.hepsiemlak.com/bursa-osmangazi-santral-garaj-kiralik/mustakil-ev/0-38197348,13.300 TL,Bursa Osmangazi Santral Garaj Mah.,0-38197348,17-05-2025,Kiralık,Müstakil Ev,Bahçe Katı,2 + 1,1,1432 m2,1002 m2,2 Katlı,,58 Yaşında,Kombi,Doğalgaz,Hisseli Tapu,Eşyalı Değil,Kagir,İkinci El,Boş,,"Güney, Batı",13.500 TL,,
https://www.hepsiemlak.com/bursa-yildirim-hocataskin-kiralik/daire/140661-447,15.000 TL,Bursa Yıldırım Hocataşkın Mah.,140661-447,22-05-2025,Kiralık,Daire,Daire,2 + 0,1,952 m2,902 m2,3 Katlı,2. Kat,30 Yaşında,Kombi,Doğalgaz,Müstakil Tapulu,Eşyalı Değil,Betonarme,İkinci El,Boş,,Güney,15.000 TL,100 TL,Evet
https://www.hepsiemlak.com/bursa-yildirim-namazgah-kiralik/daire/106581-894,10.000 TL,Bursa Yıldırım Namazgah Mah.,106581-894,06-05-2025,Kiralık,Daire,,2 + 1,1,802 m2,702 m2,4 Katlı,Bahçe Katı,31 Yaşında,Kombi,,Kat İrtifakı,Eşyalı Değil,,,Boş,,"Kuzey, Güney, Doğu, Batı",,,
https://www.hepsiemlak.com/bursa-nilufer-30-agustos-zafer-kiralik/daire/108347-1421,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.hepsiemlak.com/bursa-nilufer-dumlupinar-kiralik/daire/144428-82,14.000 TL,Bursa Nilüfer Dumlupınar Mah.,144428-82,19-05-2025,Kiralık,Daire,Daire,1 + 1,1,702 m2,602 m2,5 Katlı,3. Kat,Sıfır Bina,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,Sıfır,Boş,,,14.000 TL,,Evet
https://www.hepsiemlak.com/bursa-nilufer-gorukle-kiralik/daire/94175-1248,17.000 TL,Bursa Nilüfer Görükle Mah.,94175-1248,16-04-2025,Kiralık,Daire,Daire,2 + 1,1,1002 m2,802 m2,3 Katlı,3. Kat,3 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı Değil,Betonarme,İkinci El,Boş,,"Kuzey, Güney, Doğu, Batı",,,Evet
https://www.hepsiemlak.com/bursa-gursu-kurtulus-kiralik/daire/31180-11676,15.000 TL,Bursa Gürsu Kurtuluş Mah.,31180-11676,03-04-2025,Kiralık,Daire,Daire,2 + 1,1,1202 m2,1002 m2,3 Katlı,2. Kat,4 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,İkinci El,Boş,,"Güney, Batı",15.000 TL,,Evet
https://www.hepsiemlak.com/bursa-orhangazi-arapzade-kiralik/daire/0-44582331,22.500 TL,Bursa Orhangazi Arapzade Mah.,0-44582331,13-05-2025,Kiralık,Daire,Çatı Dubleksi,4 + 1,2,3002 m2,2202 m2,4 Katlı,4. Kat,30 Yaşında,Kombi,Doğalgaz,Kat İrtifakı,Eşyalı,Betonarme,İkinci El,Boş,,"Kuzey, Güney",24.000 TL,250 TL,
https://www.hepsiemlak.com/bursa-nilufer-dumlupinar-kiralik/daire/82182-135,12.000 TL,Bursa Nilüfer Dumlupınar Mah.,82182-135,19-05-2025,Kiralık,Daire,Daire,2 + 1,1,702 m2,552 m2,4 Katlı,1. Kat,10 Yaşında,Kombi,Doğalgaz,Kat Mülkiyeti,Eşyalı,Betonarme,İkinci El,Boş,,,12.000 TL,300 TL,Evet
https://www.hepsiemlak.com/bursa-inegol-kemalpasa-kiralik/daire/115360-269,,,,,,,,,,,,,,,,,,,,,,,,,,
